task,family,model,metric,rule_id,path,line,confirmed,coder
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,117,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,122,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,124,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,125,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,130,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,134,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,135,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,136,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,140,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,143,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,145,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,146,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,148,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,150,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,152,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,154,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,159,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,161,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,166,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,167,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,168,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,172,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,174,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,175,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,177,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,179,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,180,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,182,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,184,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,186,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,188,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,193,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,195,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,200,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,201,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,202,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,206,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,209,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,211,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,212,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,214,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,216,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,218,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,220,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,230,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,237,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,238,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,239,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,240,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,244,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,246,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,247,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,248,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,249,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,250,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,251,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,252,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,254,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,256,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,257,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,258,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,259,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,353,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,354,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,355,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,356,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,357,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,358,,Codex-manual
base,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F2_ecg/flink/F2Ecg.java,359,,Codex-manual
base,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,15,,Codex-manual
base,F3,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,15,,Codex-manual
base,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,16,,Codex-manual
base,F3,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,16,,Codex-manual
base,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,17,,Codex-manual
base,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,18,,Codex-manual
base,F3,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,18,,Codex-manual
base,F3,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/rql/core.rql,19,,Codex-manual
base,F3,python,C5,PY-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,50,,Codex-manual
base,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,59,,Codex-manual
base,F3,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,60,,Codex-manual
base,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,61,,Codex-manual
base,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,62,,Codex-manual
base,F3,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,73,,Codex-manual
base,F3,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,77,,Codex-manual
base,F3,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,64,,Codex-manual
base,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,57,,Codex-manual
base,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,54,,Codex-manual
base,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,55,,Codex-manual
base,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,52,,Codex-manual
base,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,53,,Codex-manual
base,F3,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,56,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,45,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,46,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,47,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,48,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,49,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,51,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,58,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,63,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,65,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,79,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,66,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,70,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,74,,Codex-manual
base,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/python/core.py,78,,Codex-manual
base,F3,flink,C5,JAVA-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,42,,Codex-manual
base,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,60,,Codex-manual
base,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,61,,Codex-manual
base,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,62,,Codex-manual
base,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,63,,Codex-manual
base,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,66,,Codex-manual
base,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,105,,Codex-manual
base,F3,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,110,,Codex-manual
base,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,114,,Codex-manual
base,F3,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,94,,Codex-manual
base,F3,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,95,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,38,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,39,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,40,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,41,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,43,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,44,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,45,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,46,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,49,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,50,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,51,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,55,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,56,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,57,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,58,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,59,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,65,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,68,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,70,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,71,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,72,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,74,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,75,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,76,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,78,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,83,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,84,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,92,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,93,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,98,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,99,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,100,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,104,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,106,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,108,,Codex-manual
base,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22/corpus/F3_multirate/flink/F3Multirate.java,109,,Codex-manual
